,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Year,Tournament,Lineup,GameID,QuarterID,PointID,PossessionID
693,2015-05-02 18:00,Madison Radicals,81,O,2,3,Offense,HockeyAssist,Tyler DeGirolamo,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,572,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,5,1.0
694,2015-05-02 18:00,Madison Radicals,81,O,2,3,Offense,Goal,Chris Brenenborg,David Vatz,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,5,1.0
695,2015-05-02 18:00,Madison Radicals,210,D,2,4,Defense,Pull,,,Mark Fedorenko,5.251,Mark Hritz,Mark Fedorenko,Sam Schurer,Scott Trimble,Rob Dulabon,Mike Pannone,Anson Reppermund,,,,,,,,,,,,,,,,,,,,,,625,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Mark Fedorenko, Mark Hritz, Mike Pannone, Rob Dulabon, Sam Schurer, Scott Trimble",3,1,6,1.0
696,2015-05-02 18:00,Madison Radicals,210,D,2,4,Defense,D,,,Mark Fedorenko,,Mark Hritz,Mark Fedorenko,Sam Schurer,Scott Trimble,Rob Dulabon,Mike Pannone,Anson Reppermund,,,,,,,,,,,,,,,,,,,,,,667,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Mark Fedorenko, Mark Hritz, Mike Pannone, Rob Dulabon, Sam Schurer, Scott Trimble",3,1,6,1.0
697,2015-05-02 18:00,Madison Radicals,210,D,2,4,Offense,Throwaway,Anonymous,Anonymous,,,Mark Hritz,Mark Fedorenko,Sam Schurer,Scott Trimble,Rob Dulabon,Mike Pannone,Anson Reppermund,,,,,,,,,,,,,,,,,,,,,,755,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Mark Fedorenko, Mark Hritz, Mike Pannone, Rob Dulabon, Sam Schurer, Scott Trimble",3,1,6,2.0
698,2015-05-02 18:00,Madison Radicals,210,D,2,4,Defense,Throwaway,,,Anonymous,,Mark Hritz,Mark Fedorenko,Sam Schurer,Scott Trimble,Rob Dulabon,Mike Pannone,Anson Reppermund,,,,,,,,,,,,,,,,,,,,,,803,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Mark Fedorenko, Mark Hritz, Mike Pannone, Rob Dulabon, Sam Schurer, Scott Trimble",3,1,6,3.0
699,2015-05-02 18:00,Madison Radicals,210,D,2,4,Offense,Throwaway,Anonymous,Anonymous,,,Mark Hritz,Mark Fedorenko,Sam Schurer,Scott Trimble,Rob Dulabon,Mike Pannone,Anson Reppermund,,,,,,,,,,,,,,,,,,,,,,829,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Mark Fedorenko, Mark Hritz, Mike Pannone, Rob Dulabon, Sam Schurer, Scott Trimble",3,1,6,4.0
700,2015-05-02 18:00,Madison Radicals,210,D,2,4,Defense,Goal,,,Anonymous,,Mark Hritz,Mark Fedorenko,Sam Schurer,Scott Trimble,Rob Dulabon,Mike Pannone,Anson Reppermund,,,,,,,,,,,,,,,,,,,,,,833,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Mark Fedorenko, Mark Hritz, Mike Pannone, Rob Dulabon, Sam Schurer, Scott Trimble",3,1,6,5.0
701,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,889,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
702,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,898,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
703,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Chris Brenenborg,Jon Mast,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,902,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
704,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Jon Mast,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,906,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
705,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,910,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
706,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Chris Brenenborg,David Vatz,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,914,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
707,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,David Vatz,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,918,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
708,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Jon Mast,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,922,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
709,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Jon Mast,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,926,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
710,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Ethan Beardsley,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,930,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
711,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Ethan Beardsley,David Vatz,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,934,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
712,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,David Vatz,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,938,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
713,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,942,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
714,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Chris Brenenborg,David Vatz,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,946,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
715,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,David Vatz,Jon Mast,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,950,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
716,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Jon Mast,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,954,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
717,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,958,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
718,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,962,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
719,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,966,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
720,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Chris Brenenborg,Jon Mast,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,982,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
721,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Jon Mast,Tyler DeGirolamo,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,989,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
722,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Tyler DeGirolamo,Jon Mast,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,993,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
723,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Jon Mast,Tyler DeGirolamo,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,997,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
724,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Tyler DeGirolamo,David Vatz,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1001,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
725,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,David Vatz,Jon Mast,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1005,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
726,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Catch,Jon Mast,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1009,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
727,2015-05-02 18:00,Madison Radicals,139,O,2,5,Offense,Throwaway,Chris Brenenborg,Anonymous,,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1012,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,1.0
728,2015-05-02 18:00,Madison Radicals,139,O,2,5,Defense,Goal,,,Anonymous,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1026,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,1,7,2.0
729,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1080,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,1.0
730,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Isaac Saul,Scott Trimble,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1091,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,1.0
731,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Scott Trimble,Aaron Watson,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1095,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,1.0
732,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Aaron Watson,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,1.0
733,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Throwaway,Chris Brenenborg,Anonymous,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1107,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,1.0
734,2015-05-02 18:00,Madison Radicals,107,O,3,5,Defense,Throwaway,,,Anonymous,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1138,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,2.0
735,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Isaac Saul,Aaron Watson,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1158,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,3.0
736,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Aaron Watson,Eric Zarobilia,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1162,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,3.0
737,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Eric Zarobilia,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1166,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,3.0
738,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Catch,Isaac Saul,Chris Brenenborg,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1169,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,3.0
739,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,HockeyAssist,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1176,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,3.0
740,2015-05-02 18:00,Madison Radicals,107,O,3,5,Offense,Goal,Isaac Saul,Aaron Watson,,,Isaac Saul,Aaron Watson,Ethan Beardsley,Eric Zarobilia,Scott Trimble,David Vatz,Chris Brenenborg,,,,,,,,,,,,,,,,,,,,,,1185,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Eric Zarobilia, Ethan Beardsley, Isaac Saul, Scott Trimble",3,1,8,3.0
741,2015-05-02 18:00,Madison Radicals,195,D,3,5,Defense,Pull,,,Mark Fedorenko,5.058,Jon DeAmicis,Brandon Thomas,Mark Fedorenko,Rob Dulabon,Mike Pannone,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1243,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,1,9,1.0
742,2015-05-02 18:00,Madison Radicals,195,D,3,5,Defense,Throwaway,,,Anonymous,,Jon DeAmicis,Brandon Thomas,Mark Fedorenko,Rob Dulabon,Mike Pannone,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1267,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,1,9,1.0
743,2015-05-02 18:00,Madison Radicals,195,D,3,5,Cessation,EndOfFirstQuarter,,,,,Jon DeAmicis,Brandon Thomas,Mark Fedorenko,Rob Dulabon,Mike Pannone,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1436,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,1,9,2.0
744,2015-05-02 18:00,Madison Radicals,129,O,4,5,Offense,Catch,Isaac Saul,Tyler DeGirolamo,,,Jon DeAmicis,James Greeno,Mark Fedorenko,Felipe Delgado,Rob Dulabon,Mike Pannone,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1462,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Darren Shultz, Felipe Delgado, James Greeno, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,2,10,1.0
745,2015-05-02 18:00,Madison Radicals,129,O,4,5,Offense,Throwaway,Tyler DeGirolamo,Anonymous,,,Jon DeAmicis,James Greeno,Mark Fedorenko,Felipe Delgado,Rob Dulabon,Mike Pannone,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1471,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Darren Shultz, Felipe Delgado, James Greeno, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,2,10,1.0
746,2015-05-02 18:00,Madison Radicals,129,O,4,5,Defense,Throwaway,,,Anonymous,,Jon DeAmicis,James Greeno,Mark Fedorenko,Felipe Delgado,Rob Dulabon,Mike Pannone,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1577,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Darren Shultz, Felipe Delgado, James Greeno, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,2,10,2.0
747,2015-05-02 18:00,Madison Radicals,129,O,4,5,Offense,Goal,Mark Fedorenko,Felipe Delgado,,,Jon DeAmicis,James Greeno,Mark Fedorenko,Felipe Delgado,Rob Dulabon,Mike Pannone,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1589,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Darren Shultz, Felipe Delgado, James Greeno, Jon DeAmicis, Mark Fedorenko, Mike Pannone, Rob Dulabon",3,2,10,3.0
748,2015-05-02 18:00,Madison Radicals,143,D,4,6,Defense,Pull,,,Anonymous,4.993,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1660,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,2,11,1.0
749,2015-05-02 18:00,Madison Radicals,143,D,4,6,Defense,Throwaway,,,Anonymous,,Isaac Saul,Aaron Watson,Ethan Beardsley,David Vatz,Jon Mast,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1667,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Jon Mast, Tyler DeGirolamo",3,2,11,1.0
