year,team,player,Assists,Hockey Assists,Throws,Throwaways,Turnovers,Completions,Catches,Goals,Drops,Blocks,Stalls,Callahans,Callahans Thrown,Plus/Minus,O Points Played,O Possessions Played,D Points Played,D Possessions Played,Holds,Breaks,Games Played,Opponent Possessions Played (O-Line),Opponent Possessions Played (D-Line),O Points Lost,D Points Lost,Points Won,Points Played,Possessions Played,Completion Rate,Throwaway Rate,Assist Rate,Goal Rate,Hold Rate,Break Rate,Scoring Efficiency,O-line Scoring Efficiency,D-line Scoring Efficiency,O-line Takeaway Efficiency,D-line Takeaway Efficiency
2018,Montreal Royal,Nasser Mbae Vogel,12.0,27.0,205.0,14.0,16.0,188.0,206.0,20.0,2.0,5.0,0.0,0.0,0.0,21.0,188.0,253.0,54.0,54.0,112.0,20.0,11.0,138.0,86.0,69.0,29.0,132.0,242.0,307.0,0.9170731707317074,0.06829268292682927,0.05853658536585366,0.0970873786407767,0.5957446808510638,0.37037037037037035,0.42996742671009774,0.4426877470355731,0.37037037037037035,0.5,0.6627906976744187
2018,Montreal Royal,Philippe Bisson,2.0,3.0,31.0,0.0,0.0,30.0,41.0,8.0,0.0,4.0,0.0,0.0,0.0,14.0,24.0,44.0,147.0,87.0,13.0,40.0,11.0,29.0,193.0,8.0,100.0,53.0,171.0,131.0,0.967741935483871,0.0,0.06451612903225806,0.1951219512195122,0.5416666666666666,0.272108843537415,0.40458015267175573,0.29545454545454547,0.45977011494252873,0.7241379310344828,0.4818652849740933
2018,Montreal Royal,Quentin Bonnaud,16.0,17.0,140.0,11.0,16.0,128.0,170.0,32.0,5.0,5.0,0.0,0.0,0.0,37.0,175.0,227.0,28.0,33.0,112.0,12.0,10.0,113.0,47.0,56.0,13.0,124.0,203.0,260.0,0.9142857142857143,0.07857142857142857,0.11428571428571428,0.18823529411764706,0.64,0.42857142857142855,0.47692307692307695,0.4933920704845815,0.36363636363636365,0.504424778761062,0.7234042553191489
2018,Montreal Royal,Simon Charette,2.0,4.0,24.0,1.0,1.0,23.0,30.0,9.0,0.0,12.0,0.0,0.0,0.0,22.0,26.0,52.0,131.0,79.0,14.0,33.0,12.0,36.0,175.0,10.0,92.0,47.0,157.0,131.0,0.9583333333333334,0.041666666666666664,0.08333333333333333,0.3,0.5384615384615384,0.25190839694656486,0.35877862595419846,0.2692307692307692,0.4177215189873418,0.7222222222222222,0.4742857142857143
2018,Montreal Royal,Steve Bonneau,30.0,23.0,444.0,42.0,42.0,388.0,388.0,12.0,0.0,6.0,0.0,0.0,0.0,6.0,223.0,315.0,20.0,35.0,144.0,12.0,12.0,164.0,41.0,65.0,4.0,156.0,243.0,350.0,0.8738738738738738,0.0945945945945946,0.06756756756756757,0.030927835051546393,0.6457399103139013,0.6,0.44571428571428573,0.45714285714285713,0.34285714285714286,0.6036585365853658,0.9024390243902439
2018,Montreal Royal,Thomas Faber,0.0,0.0,4.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,23.0,12.0,2.0,9.0,1.0,2.0,13.0,13.0,5.0,8.0,10.0,27.0,25.0,1.0,0.0,0.0,0.2,0.6,0.08333333333333333,0.4,0.391304347826087,0.5,0.6153846153846154,0.3846153846153846
2018,Montreal Royal,Vincent Gamache,5.0,12.0,126.0,7.0,12.0,119.0,90.0,3.0,4.0,3.0,1.0,0.0,0.0,-1.0,53.0,73.0,106.0,59.0,31.0,21.0,12.0,41.0,142.0,21.0,83.0,52.0,159.0,132.0,0.9444444444444444,0.05555555555555555,0.03968253968253968,0.03333333333333333,0.5849056603773585,0.19811320754716982,0.3939393939393939,0.4246575342465753,0.3559322033898305,0.4878048780487805,0.4154929577464789
2018,Montreal Royal,Vincent Lemieux,7.0,6.0,66.0,1.0,4.0,62.0,61.0,7.0,3.0,8.0,0.0,0.0,0.0,18.0,66.0,89.0,113.0,71.0,39.0,32.0,10.0,47.0,150.0,23.0,77.0,71.0,179.0,160.0,0.9393939393939394,0.015151515151515152,0.10606060606060606,0.11475409836065574,0.5909090909090909,0.2831858407079646,0.44375,0.43820224719101125,0.4507042253521127,0.5106382978723405,0.4866666666666667
2018,Montreal Royal,Yoland Cabot,23.0,15.0,213.0,19.0,27.0,191.0,184.0,15.0,7.0,4.0,1.0,0.0,0.0,15.0,148.0,213.0,96.0,77.0,96.0,30.0,13.0,115.0,140.0,46.0,61.0,126.0,244.0,290.0,0.8967136150234741,0.0892018779342723,0.107981220657277,0.08152173913043478,0.6486486486486487,0.3125,0.43448275862068964,0.4507042253521127,0.38961038961038963,0.6,0.5642857142857143
2018,Montreal Royal,Zakarie Massi,2.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,14.0,6.0,1.0,4.0,1.0,1.0,16.0,1.0,10.0,5.0,16.0,8.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.2857142857142857,0.625,0.5,0.6666666666666666,0.0,0.375
2018,Nashville NightWatch,Anonymous,0.0,0.0,11.0,4.0,6.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,,,,0.36363636363636365,0.36363636363636365,0.0,0.0,,,,,,,
2018,Nashville NightWatch,Benjamin Parris,13.0,11.0,109.0,8.0,12.0,97.0,137.0,32.0,4.0,4.0,0.0,0.0,0.0,37.0,208.0,278.0,33.0,40.0,131.0,15.0,12.0,134.0,56.0,60.0,13.0,146.0,241.0,318.0,0.8899082568807339,0.07339449541284404,0.11926605504587157,0.23357664233576642,0.6298076923076923,0.45454545454545453,0.4591194968553459,0.4712230215827338,0.375,0.5522388059701493,0.7678571428571428
2018,Nashville NightWatch,Cameron Snook,0.0,2.0,14.0,2.0,3.0,12.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,6.0,10.0,53.0,29.0,1.0,9.0,6.0,8.0,72.0,4.0,43.0,10.0,59.0,39.0,0.8571428571428571,0.14285714285714285,0.0,0.06666666666666667,0.16666666666666666,0.16981132075471697,0.2564102564102564,0.1,0.3103448275862069,0.5,0.4027777777777778
2018,Nashville NightWatch,Chase Hammond,0.0,1.0,7.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,17.0,12.0,5.0,5.0,1.0,3.0,24.0,0.0,12.0,10.0,22.0,20.0,1.0,0.0,0.0,0.125,1.0,0.29411764705882354,0.5,0.625,0.4166666666666667,1.0,0.5
2018,Nashville NightWatch,Chris Calhoun,13.0,21.0,186.0,9.0,12.0,176.0,224.0,40.0,3.0,3.0,0.0,0.0,0.0,44.0,217.0,296.0,36.0,47.0,148.0,20.0,12.0,140.0,62.0,60.0,15.0,168.0,253.0,343.0,0.946236559139785,0.04838709677419355,0.06989247311827956,0.17857142857142858,0.6820276497695853,0.5555555555555556,0.4897959183673469,0.5,0.425531914893617,0.5714285714285714,0.7580645161290323
2018,Nashville NightWatch,Corey Hardesty,6.0,3.0,53.0,5.0,6.0,48.0,67.0,17.0,1.0,11.0,0.0,0.0,0.0,28.0,68.0,93.0,119.0,57.0,32.0,24.0,10.0,47.0,150.0,20.0,89.0,56.0,187.0,150.0,0.9056603773584906,0.09433962264150944,0.11320754716981132,0.2537313432835821,0.47058823529411764,0.20168067226890757,0.37333333333333335,0.34408602150537637,0.42105263157894735,0.574468085106383,0.4066666666666666
2018,Nashville NightWatch,Devin Cox,1.0,4.0,23.0,1.0,1.0,21.0,24.0,2.0,0.0,5.0,0.0,0.0,0.0,7.0,16.0,26.0,83.0,43.0,7.0,14.0,7.0,18.0,109.0,7.0,65.0,21.0,99.0,69.0,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.08333333333333333,0.4375,0.1686746987951807,0.30434782608695654,0.2692307692307692,0.32558139534883723,0.6111111111111112,0.4036697247706422
2018,Nashville NightWatch,Eli Jaime,8.0,12.0,135.0,8.0,10.0,126.0,151.0,25.0,2.0,10.0,0.0,0.0,0.0,33.0,168.0,221.0,34.0,39.0,110.0,15.0,10.0,104.0,57.0,48.0,16.0,125.0,202.0,260.0,0.9333333333333333,0.05925925925925926,0.05925925925925926,0.16556291390728478,0.6547619047619048,0.4411764705882353,0.4807692307692308,0.497737556561086,0.38461538461538464,0.5384615384615384,0.7192982456140351
2018,Nashville NightWatch,Evan Caldwell,0.0,0.0,7.0,2.0,2.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,12.0,15.0,11.0,3.0,0.0,2.0,8.0,26.0,3.0,15.0,3.0,22.0,23.0,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.0,0.13043478260869565,0.25,0.0,0.625,0.42307692307692313
2018,Nashville NightWatch,Ford Heacock,1.0,1.0,24.0,1.0,2.0,23.0,25.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,32.0,38.0,13.0,9.0,25.0,2.0,3.0,12.0,19.0,6.0,10.0,27.0,45.0,47.0,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2,0.78125,0.15384615384615385,0.574468085106383,0.6578947368421053,0.2222222222222222,0.5,0.4736842105263158
2018,Nashville NightWatch,Garrett Wilson,2.0,2.0,44.0,4.0,5.0,39.0,32.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,23.0,43.0,123.0,74.0,8.0,25.0,9.0,33.0,170.0,13.0,96.0,33.0,146.0,117.0,0.8863636363636364,0.09090909090909091,0.045454545454545456,0.03125,0.34782608695652173,0.2032520325203252,0.28205128205128205,0.18604651162790697,0.33783783783783783,0.6060606060606061,0.43529411764705883
2018,Nashville NightWatch,Jacob Flowers,6.0,10.0,178.0,13.0,14.0,164.0,136.0,5.0,1.0,11.0,0.0,0.0,0.0,8.0,104.0,144.0,160.0,90.0,53.0,28.0,12.0,83.0,218.0,40.0,123.0,81.0,264.0,234.0,0.9213483146067416,0.07303370786516854,0.033707865168539325,0.03676470588235294,0.5096153846153846,0.175,0.34615384615384615,0.3680555555555556,0.3111111111111111,0.5180722891566265,0.4357798165137615
2018,Nashville NightWatch,Jake Wright,4.0,4.0,55.0,5.0,6.0,50.0,53.0,6.0,1.0,2.0,0.0,0.0,0.0,6.0,61.0,93.0,44.0,30.0,32.0,8.0,7.0,60.0,65.0,25.0,35.0,40.0,105.0,123.0,0.9090909090909091,0.09090909090909091,0.07272727272727272,0.11320754716981132,0.5245901639344263,0.18181818181818182,0.3252032520325203,0.34408602150537637,0.26666666666666666,0.5833333333333333,0.46153846153846156
2018,Nashville NightWatch,Javier Ortiz,4.0,7.0,57.0,5.0,8.0,51.0,60.0,6.0,3.0,4.0,0.0,0.0,0.0,6.0,54.0,75.0,109.0,49.0,26.0,18.0,9.0,46.0,136.0,25.0,85.0,44.0,163.0,124.0,0.8947368421052632,0.08771929824561403,0.07017543859649122,0.1,0.48148148148148145,0.1651376146788991,0.3548387096774194,0.3466666666666667,0.3673469387755102,0.4565217391304348,0.375
2018,Nashville NightWatch,Jesse Dahms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,5.0,1.0,3.0,1.0,2.0,10.0,0.0,5.0,4.0,10.0,8.0,,,,0.0,0.5,0.375,0.5,0.3333333333333333,0.6,1.0,0.5
2018,Nashville NightWatch,John Carden,3.0,0.0,47.0,2.0,4.0,44.0,52.0,7.0,1.0,7.0,1.0,0.0,0.0,13.0,74.0,99.0,102.0,60.0,43.0,18.0,12.0,52.0,143.0,27.0,80.0,61.0,176.0,159.0,0.9361702127659575,0.0425531914893617,0.06382978723404255,0.1346153846153846,0.581081081081081,0.17647058823529413,0.3836477987421384,0.43434343434343436,0.3,0.4807692307692307,0.4405594405594405
2018,Nashville NightWatch,Josh Moore,2.0,2.0,17.0,3.0,3.0,14.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,43.0,43.0,2.0,12.0,4.0,11.0,72.0,4.0,28.0,14.0,49.0,56.0,0.8235294117647058,0.17647058823529413,0.11764705882352941,0.0,0.3333333333333333,0.27906976744186046,0.25,0.15384615384615385,0.27906976744186046,0.6363636363636364,0.6111111111111112
2018,Nashville NightWatch,Justin Badgett,4.0,6.0,36.0,0.0,3.0,36.0,43.0,9.0,3.0,8.0,0.0,0.0,0.0,18.0,47.0,66.0,112.0,66.0,22.0,23.0,11.0,40.0,150.0,20.0,81.0,45.0,159.0,132.0,1.0,0.0,0.1111111111111111,0.20930232558139536,0.46808510638297873,0.20535714285714285,0.3409090909090909,0.3333333333333333,0.3484848484848485,0.5,0.45999999999999996
2018,Nashville NightWatch,Justin Schroeder,20.0,14.0,165.0,14.0,23.0,150.0,169.0,14.0,8.0,7.0,1.0,0.0,0.0,18.0,203.0,284.0,49.0,41.0,122.0,14.0,13.0,150.0,75.0,65.0,32.0,136.0,252.0,325.0,0.9090909090909091,0.08484848484848485,0.12121212121212122,0.08284023668639054,0.6009852216748769,0.2857142857142857,0.41846153846153844,0.4295774647887324,0.34146341463414637,0.5666666666666667,0.5733333333333333
2018,Nashville NightWatch,Mac McClellan,24.0,23.0,402.0,16.0,18.0,382.0,343.0,29.0,2.0,8.0,0.0,0.0,0.0,43.0,222.0,288.0,23.0,36.0,153.0,16.0,10.0,125.0,42.0,56.0,6.0,169.0,245.0,324.0,0.9502487562189055,0.03980099502487562,0.05970149253731343,0.08454810495626822,0.6891891891891891,0.6956521739130435,0.5216049382716049,0.53125,0.4444444444444444,0.552,0.8571428571428572
2018,Nashville NightWatch,Matt Russnogle,0.0,2.0,16.0,3.0,5.0,12.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,-2.0,11.0,16.0,97.0,39.0,3.0,13.0,8.0,12.0,122.0,7.0,80.0,16.0,108.0,55.0,0.75,0.1875,0.0,0.15789473684210525,0.2727272727272727,0.13402061855670103,0.2909090909090909,0.1875,0.3333333333333333,0.41666666666666663,0.34426229508196726
2018,Nashville NightWatch,Michael Dayton,1.0,1.0,30.0,1.0,1.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,4.0,4.0,17.0,1.0,3.0,26.0,7.0,15.0,3.0,18.0,37.0,48.0,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.5151515151515151,0.25,0.375,0.38636363636363635,0.25,0.42307692307692313,0.5714285714285714
2018,Nashville NightWatch,Paul Lally,43.0,25.0,409.0,29.0,29.0,377.0,403.0,24.0,0.0,8.0,0.0,0.0,0.0,46.0,218.0,280.0,83.0,70.0,145.0,28.0,12.0,120.0,123.0,56.0,48.0,173.0,301.0,350.0,0.921760391198044,0.07090464547677261,0.10513447432762836,0.05955334987593052,0.6651376146788991,0.3373493975903614,0.4942857142857143,0.5178571428571429,0.4,0.5333333333333333,0.6097560975609756
2018,Nashville NightWatch,Peter Barry,6.0,18.0,136.0,9.0,12.0,125.0,145.0,16.0,3.0,7.0,0.0,0.0,0.0,17.0,150.0,201.0,58.0,53.0,88.0,14.0,11.0,102.0,96.0,49.0,42.0,102.0,208.0,254.0,0.9191176470588235,0.0661764705882353,0.04411764705882353,0.1103448275862069,0.5866666666666667,0.2413793103448276,0.4015748031496063,0.43781094527363185,0.2641509433962264,0.5196078431372548,0.5625
2018,Nashville NightWatch,Phil Dougherty,13.0,8.0,130.0,10.0,12.0,118.0,97.0,7.0,1.0,15.0,1.0,0.0,0.0,23.0,72.0,115.0,181.0,97.0,37.0,33.0,12.0,74.0,241.0,30.0,141.0,70.0,253.0,212.0,0.9076923076923077,0.07692307692307693,0.1,0.07216494845360824,0.5138888888888888,0.18232044198895028,0.330188679245283,0.3217391304347826,0.3402061855670103,0.5945945945945945,0.41493775933609955
2018,Nashville NightWatch,Robert Alongi,7.0,6.0,47.0,4.0,6.0,43.0,47.0,3.0,2.0,9.0,0.0,0.0,0.0,13.0,40.0,62.0,78.0,60.0,19.0,15.0,9.0,38.0,120.0,16.0,59.0,34.0,118.0,122.0,0.9148936170212766,0.0851063829787234,0.14893617021276595,0.06382978723404255,0.475,0.19230769230769232,0.2786885245901639,0.3064516129032258,0.25,0.5789473684210527,0.5083333333333333
2018,Nashville NightWatch,Robert Bradham,9.0,3.0,68.0,11.0,11.0,54.0,60.0,4.0,0.0,5.0,0.0,0.0,0.0,7.0,47.0,71.0,125.0,59.0,24.0,21.0,10.0,42.0,161.0,17.0,100.0,45.0,172.0,130.0,0.7941176470588235,0.16176470588235295,0.1323529411764706,0.06666666666666667,0.5106382978723404,0.168,0.34615384615384615,0.3380281690140845,0.3559322033898305,0.5952380952380952,0.3788819875776398
2018,Nashville NightWatch,Ryan Seay,0.0,1.0,7.0,1.0,2.0,6.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,8.0,64.0,27.0,1.0,12.0,6.0,7.0,78.0,3.0,49.0,13.0,68.0,35.0,0.8571428571428571,0.14285714285714285,0.0,0.125,0.25,0.1875,0.37142857142857144,0.125,0.4444444444444444,0.5714285714285714,0.3717948717948718
2018,Nashville NightWatch,Stephen Poulos,59.0,24.0,507.0,58.0,61.0,437.0,372.0,5.0,3.0,4.0,0.0,0.0,0.0,7.0,242.0,327.0,44.0,49.0,146.0,18.0,12.0,164.0,74.0,75.0,25.0,164.0,286.0,376.0,0.8619329388560157,0.11439842209072978,0.11637080867850098,0.013440860215053764,0.6033057851239669,0.4090909090909091,0.43617021276595747,0.44648318042813456,0.3673469387755102,0.5426829268292683,0.6621621621621622
2018,Nashville NightWatch,Stroble,4.0,19.0,207.0,13.0,15.0,191.0,179.0,6.0,2.0,2.0,0.0,0.0,0.0,-3.0,118.0,153.0,11.0,15.0,79.0,6.0,6.0,69.0,19.0,33.0,4.0,85.0,129.0,168.0,0.9227053140096618,0.06280193236714976,0.01932367149758454,0.0335195530726257,0.6694915254237288,0.5454545454545454,0.5059523809523809,0.5163398692810458,0.4,0.5217391304347826,0.7894736842105263
2018,Nashville NightWatch,Sullivan Wilkes,4.0,3.0,31.0,4.0,6.0,27.0,33.0,2.0,2.0,6.0,0.0,0.0,0.0,6.0,41.0,59.0,151.0,81.0,19.0,22.0,12.0,38.0,207.0,18.0,123.0,41.0,192.0,140.0,0.8709677419354839,0.12903225806451613,0.12903225806451613,0.06060606060606061,0.4634146341463415,0.1456953642384106,0.29285714285714287,0.3220338983050847,0.2716049382716049,0.5263157894736843,0.4057971014492754
2018,Nashville NightWatch,Tyler Conger,8.0,19.0,232.0,7.0,10.0,223.0,180.0,0.0,3.0,1.0,0.0,0.0,0.0,-1.0,104.0,135.0,11.0,14.0,69.0,8.0,5.0,61.0,17.0,28.0,3.0,77.0,115.0,149.0,0.9612068965517241,0.03017241379310345,0.034482758620689655,0.0,0.6634615384615384,0.7272727272727273,0.5167785234899329,0.5111111111111111,0.5714285714285714,0.540983606557377,0.8235294117647058
2018,Nashville NightWatch,Xavier Payne,17.0,9.0,292.0,36.0,37.0,249.0,189.0,3.0,1.0,6.0,0.0,0.0,0.0,-11.0,86.0,121.0,211.0,127.0,32.0,44.0,12.0,73.0,290.0,37.0,161.0,76.0,297.0,248.0,0.8527397260273972,0.1232876712328767,0.05821917808219178,0.015873015873015872,0.37209302325581395,0.20853080568720378,0.3064516129032258,0.2644628099173554,0.3464566929133858,0.4931506849315068,0.44482758620689655
2018,Nashville NightWatch,Zac Petty,0.0,0.0,26.0,2.0,2.0,24.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,21.0,44.0,21.0,5.0,5.0,4.0,15.0,60.0,7.0,39.0,10.0,57.0,42.0,0.9230769230769231,0.07692307692307693,0.0,0.14285714285714285,0.38461538461538464,0.11363636363636363,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.5333333333333333,0.35
2018,Nashville NightWatch,Zack Avello,14.0,6.0,87.0,7.0,10.0,78.0,105.0,19.0,3.0,3.0,0.0,1.0,0.0,26.0,141.0,198.0,56.0,51.0,83.0,17.0,11.0,107.0,88.0,48.0,36.0,100.0,197.0,249.0,0.896551724137931,0.08045977011494253,0.16091954022988506,0.18095238095238095,0.5886524822695035,0.30357142857142855,0.40160642570281124,0.41919191919191917,0.3333333333333333,0.5514018691588785,0.5909090909090908
2018,New York Empire,Alexander Isik,2.0,4.0,56.0,6.0,6.0,50.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,48.0,68.0,4.0,5.0,37.0,3.0,6.0,30.0,6.0,9.0,1.0,40.0,52.0,73.0,0.8928571428571429,0.10714285714285714,0.03571428571428571,0.05555555555555555,0.7708333333333334,0.75,0.547945205479452,0.5441176470588235,0.6,0.7,0.8333333333333334
2018,New York Empire,Alexi Zalk,2.0,1.0,9.0,0.0,0.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,24.0,30.0,1.0,2.0,17.0,0.0,2.0,13.0,3.0,7.0,1.0,17.0,25.0,32.0,1.0,0.0,0.2222222222222222,0.1,0.7083333333333334,0.0,0.53125,0.5666666666666667,0.0,0.46153846153846156,0.6666666666666667
2018,New York Empire,Anonymous,0.0,2.0,21.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,0.9523809523809523,0.047619047619047616,0.0,,,,,,,,
2018,New York Empire,Beau Kittredge,18.0,19.0,328.0,13.0,15.0,311.0,337.0,22.0,2.0,12.0,0.0,0.0,0.0,37.0,231.0,303.0,80.0,75.0,152.0,26.0,15.0,138.0,123.0,62.0,41.0,178.0,311.0,378.0,0.948170731707317,0.039634146341463415,0.054878048780487805,0.06528189910979229,0.658008658008658,0.325,0.4708994708994709,0.5016501650165016,0.3466666666666667,0.5507246376811594,0.6666666666666667
2018,New York Empire,Ben Jagt,66.0,26.0,367.0,37.0,44.0,327.0,417.0,55.0,7.0,14.0,0.0,0.0,0.0,91.0,312.0,403.0,106.0,95.0,211.0,34.0,16.0,177.0,157.0,80.0,51.0,245.0,418.0,498.0,0.8910081743869209,0.1008174386920981,0.17983651226158037,0.13189448441247004,0.6762820512820513,0.32075471698113206,0.4919678714859438,0.5235732009925558,0.35789473684210527,0.5480225988700564,0.6751592356687899
2018,New York Empire,Ben Katz,39.0,36.0,447.0,25.0,26.0,415.0,379.0,39.0,1.0,17.0,0.0,0.0,1.0,69.0,246.0,325.0,158.0,117.0,162.0,53.0,16.0,144.0,215.0,61.0,89.0,215.0,404.0,442.0,0.9284116331096197,0.05592841163310962,0.087248322147651,0.10290237467018469,0.6585365853658537,0.33544303797468356,0.48642533936651583,0.49846153846153846,0.452991452991453,0.5763888888888888,0.586046511627907
2018,New York Empire,Benjamin Spielman,3.0,6.0,53.0,0.0,1.0,53.0,54.0,5.0,1.0,9.0,0.0,0.0,0.0,16.0,22.0,33.0,136.0,70.0,10.0,37.0,12.0,19.0,168.0,8.0,92.0,47.0,158.0,103.0,1.0,0.0,0.05660377358490566,0.09259259259259259,0.45454545454545453,0.27205882352941174,0.4563106796116505,0.30303030303030304,0.5285714285714286,0.5789473684210527,0.45238095238095233
2018,New York Empire,Conor Kline,14.0,8.0,93.0,10.0,13.0,81.0,114.0,21.0,3.0,1.0,0.0,0.0,0.0,23.0,115.0,157.0,106.0,73.0,68.0,31.0,14.0,78.0,144.0,34.0,67.0,99.0,221.0,230.0,0.8709677419354839,0.10752688172043011,0.15053763440860216,0.18421052631578946,0.591304347826087,0.29245283018867924,0.43043478260869567,0.43312101910828027,0.4246575342465753,0.5641025641025641,0.5347222222222222
2018,New York Empire,Elliot Lee,1.0,13.0,147.0,2.0,4.0,144.0,95.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,112.0,143.0,4.0,3.0,83.0,2.0,10.0,59.0,5.0,26.0,2.0,85.0,116.0,146.0,0.9795918367346939,0.013605442176870748,0.006802721088435374,0.0,0.7410714285714286,0.5,0.5821917808219178,0.5804195804195804,0.6666666666666666,0.5593220338983051,0.6
2018,New York Empire,Frank Weng,1.0,4.0,27.0,2.0,2.0,25.0,27.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,15.0,62.0,35.0,7.0,15.0,7.0,8.0,81.0,2.0,45.0,22.0,71.0,50.0,0.9259259259259259,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.7777777777777778,0.24193548387096775,0.44,0.4666666666666667,0.42857142857142855,0.75,0.4444444444444444
2018,New York Empire,Harper Garvey,54.0,44.0,741.0,49.0,53.0,685.0,646.0,5.0,3.0,3.0,1.0,0.0,0.0,9.0,328.0,428.0,30.0,53.0,221.0,15.0,15.0,188.0,63.0,83.0,9.0,236.0,358.0,481.0,0.9244264507422402,0.06612685560053981,0.0728744939271255,0.007739938080495356,0.6737804878048781,0.5,0.49064449064449067,0.5163551401869159,0.2830188679245283,0.5585106382978724,0.8571428571428572
2018,New York Empire,Jake Price,4.0,2.0,48.0,2.0,2.0,45.0,45.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,7.0,96.0,50.0,2.0,24.0,9.0,5.0,120.0,3.0,69.0,26.0,101.0,57.0,0.9375,0.041666666666666664,0.08333333333333333,0.022222222222222223,0.4,0.25,0.45614035087719296,0.2857142857142857,0.48,0.4,0.42500000000000004
2018,New York Empire,Jeff Babbitt,9.0,17.0,151.0,11.0,15.0,139.0,170.0,27.0,4.0,23.0,0.0,0.0,0.0,44.0,120.0,161.0,201.0,123.0,77.0,56.0,15.0,73.0,259.0,30.0,127.0,133.0,321.0,284.0,0.9205298013245033,0.0728476821192053,0.059602649006622516,0.1588235294117647,0.6416666666666667,0.27860696517412936,0.46830985915492956,0.4782608695652174,0.45528455284552843,0.589041095890411,0.5096525096525096
2018,New York Empire,Jibran Mieser,18.0,38.0,294.0,22.0,28.0,268.0,331.0,38.0,5.0,13.0,1.0,0.0,0.0,41.0,298.0,392.0,17.0,39.0,202.0,12.0,16.0,176.0,42.0,79.0,3.0,214.0,315.0,431.0,0.9115646258503401,0.07482993197278912,0.061224489795918366,0.1148036253776435,0.6778523489932886,0.7058823529411765,0.4965197215777262,0.5153061224489796,0.3076923076923077,0.5511363636363636,0.9285714285714286
2018,New York Empire,Joe Ouellette,2.0,0.0,12.0,1.0,1.0,11.0,16.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,1.0,1.0,67.0,35.0,0.0,26.0,6.0,1.0,76.0,1.0,41.0,26.0,68.0,36.0,0.9166666666666666,0.08333333333333333,0.16666666666666666,0.25,0.0,0.3880597014925373,0.7222222222222222,0.0,0.7428571428571429,0.0,0.4605263157894737
2018,New York Empire,Josh Alorro,42.0,46.0,614.0,37.0,41.0,573.0,477.0,21.0,4.0,12.0,0.0,0.0,0.0,34.0,275.0,366.0,126.0,106.0,187.0,44.0,17.0,167.0,184.0,70.0,74.0,231.0,401.0,472.0,0.9332247557003257,0.06026058631921824,0.06840390879478828,0.0440251572327044,0.68,0.3492063492063492,0.4894067796610169,0.5109289617486339,0.41509433962264153,0.5808383233532934,0.5978260869565217
2018,New York Empire,Lauren Doyle,0.0,0.0,12.0,0.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,26.0,0.0,0.0,12.0,0.0,2.0,13.0,0.0,9.0,0.0,12.0,22.0,26.0,1.0,0.0,0.0,0.2,0.5454545454545454,,0.46153846153846156,0.46153846153846156,,0.3076923076923077,
2018,New York Empire,Marques Brownlee,16.0,9.0,125.0,16.0,20.0,107.0,147.0,26.0,2.0,12.0,2.0,0.0,0.0,34.0,134.0,177.0,171.0,100.0,85.0,47.0,15.0,85.0,214.0,39.0,106.0,132.0,305.0,277.0,0.856,0.128,0.128,0.17687074829931973,0.6343283582089553,0.27485380116959063,0.47653429602888087,0.480225988700565,0.47,0.5411764705882354,0.5046728971962617
