Teamname,Year,Games Played,Name,Points Lost,Points Lost (Defense),Points Lost (Offense),Points Played,Points Played (Defense),Points Played (Offense),Points Won,Points Won (Defense),Points Won (Offense),Possessions Played,Possessions Played (Defense),Possessions Played (Offense),Quarters Played,Goals,Goals (Offense),Goals (Defense),Catches,Drops,Assists,Assists (Offense),Assists (Defense),Hockey Assists,Hockey Assists (Offense),Hockey Assists (Defense),Throws,Completions,Throwaways,Throws Dropped,Throws Recorded with Yardage,Fouls Drawn,Stalls,Blocks,Blocks (Offense),Blocks (Defense),Callahans,Pulls,Pulls (Out-of-bounds),Pulls Recorded with Yardage,Pulls (Inbounds) Recorded with Yardage,Throwing Yards,Lateral Throwing Yards,Forward Throwing Yards,Pull Yards,Pull Yards (Inbounds),Completion Percentage,Catches Per Goals,Throws Per Assist,Throwaway Percentage,Drop Percentage,Yards Per Throw,Yards Per Pull,Yards Per Pull (Inbounds)
Atlanta Hustle,AUDL 2016,1,Jon Fey,3,3,0,8,3,5,3,0,3,8,1,7,3,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,1,Walsh,8,8,0,13,11,2,3,2,1,7,5,2,3,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,1,Bryan Sansbury,8,8,0,14,11,3,4,1,3,6,3,3,3,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,4,Matthew Knowles,26,24,2,45,40,5,15,14,1,31,24,7,15,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.61538461538461,0.0,13.0,0.15384615384615385,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,1,Karl Staber,14,13,1,20,18,2,6,5,1,9,7,2,4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,2,Stan Birdsong,14,14,0,22,22,0,6,6,0,8,8,0,5,2.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,3,Nathan Haskell,43,34,9,75,46,29,27,10,17,53,19,34,13,4.0,3.0,1.0,26.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,27.0,24.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,6.5,6.75,0.07407407407407407,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2016,5,Sam Little,63,53,10,98,73,25,29,16,13,68,38,30,19,4.0,3.0,1.0,60.0,1.0,5.0,3.0,2.0,6.0,4.0,2.0,78.0,70.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.74358974358975,15.0,15.6,0.10256410256410256,0.01639344262295082,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,10,Sean Sears,116,104,12,167,143,24,39,27,12,103,67,36,38,13.0,8.0,5.0,25.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,1.9230769230769231,6.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,13,Evan Boecking,168,134,34,317,187,130,128,42,86,264,99,165,52,2.0,2.0,0.0,265.0,3.0,15.0,8.0,7.0,27.0,18.0,9.0,356.0,329.0,24.0,3.0,0.0,0.0,0.0,15.0,8.0,7.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.41573033707866,132.5,23.733333333333334,0.06741573033707865,0.011194029850746268,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,13,Kelvin Williams,156,144,12,222,199,23,40,35,5,120,92,28,52,14.0,1.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,2.357142857142857,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,14,JP Burns,175,158,17,272,223,49,72,47,25,179,112,67,56,10.0,3.0,7.0,96.0,3.0,14.0,4.0,10.0,8.0,3.0,5.0,101.0,87.0,11.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13861386138613,9.6,7.214285714285714,0.10891089108910891,0.030303030303030304,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,9,Allan Laviolette,72,43,29,207,65,142,121,16,105,212,41,171,35,10.0,10.0,0.0,173.0,2.0,24.0,21.0,3.0,19.0,17.0,2.0,231.0,211.0,17.0,3.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34199134199135,17.3,9.625,0.0735930735930736,0.011428571428571429,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,11,Trenton Spinks,123,116,7,195,161,34,53,32,21,117,74,43,43,5.0,2.0,3.0,61.0,1.0,1.0,1.0,0.0,9.0,1.0,8.0,59.0,57.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.61016949152543,12.2,59.0,0.01694915254237288,0.016129032258064516,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,12,Sun Choi,128,117,11,201,157,44,60,31,29,143,84,59,48,9.0,5.0,4.0,118.0,1.0,12.0,5.0,7.0,10.0,2.0,8.0,133.0,123.0,10.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4812030075188,13.11111111111111,11.083333333333334,0.07518796992481203,0.008403361344537815,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,9,Max Leonard,52,3,49,210,17,193,140,10,130,262,22,240,34,14.0,14.0,0.0,261.0,1.0,24.0,22.0,2.0,25.0,23.0,2.0,350.0,337.0,9.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.28571428571429,18.642857142857142,14.583333333333334,0.025714285714285714,0.003816793893129771,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,11,Christian Olsen,101,73,28,229,114,115,115,34,81,212,65,147,43,19.0,11.0,8.0,223.0,1.0,20.0,13.0,7.0,15.0,13.0,2.0,213.0,195.0,18.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54929577464789,11.736842105263158,10.65,0.08450704225352113,0.004464285714285714,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,14,Nathan Vickroy,82,18,64,335,40,295,234,17,217,409,37,372,56,46.0,43.0,3.0,326.0,3.0,45.0,42.0,3.0,24.0,23.0,1.0,290.0,253.0,32.0,4.0,0.0,0.0,1.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.24137931034483,7.086956521739131,6.444444444444445,0.1103448275862069,0.00911854103343465,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,9,Sam Gainer,62,33,29,184,50,134,109,12,97,198,36,162,36,9.0,8.0,1.0,118.0,1.0,16.0,14.0,2.0,17.0,16.0,1.0,112.0,102.0,9.0,1.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07142857142857,13.11111111111111,7.0,0.08035714285714286,0.008403361344537815,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,13,Kyle Stapleton,81,38,43,267,63,204,169,21,148,304,49,255,51,8.0,8.0,0.0,315.0,0.0,16.0,14.0,2.0,28.0,21.0,7.0,382.0,371.0,8.0,2.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.12041884816755,39.375,23.875,0.020942408376963352,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,14,Matt Smith,75,8,67,333,28,305,244,16,228,425,42,383,56,58.0,52.0,6.0,395.0,5.0,22.0,20.0,2.0,37.0,32.0,5.0,349.0,339.0,6.0,3.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.134670487106,6.810344827586207,15.863636363636363,0.017191977077363897,0.0125,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,13,Josh Bush,77,22,55,306,47,259,202,14,188,370,40,330,53,39.0,38.0,1.0,185.0,5.0,29.0,28.0,1.0,15.0,15.0,0.0,145.0,133.0,10.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.72413793103448,4.743589743589744,5.0,0.06896551724137931,0.02631578947368421,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,9,Austin Taylor,52,21,31,202,40,162,132,12,120,221,21,200,36,8.0,8.0,0.0,141.0,2.0,15.0,13.0,2.0,17.0,16.0,1.0,136.0,128.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.11764705882352,17.625,9.066666666666666,0.029411764705882353,0.013986013986013986,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,5,Taylor Goforth,42,40,2,60,54,6,11,9,2,22,17,5,20,1.0,0.0,1.0,10.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,10.0,7.0,0.14285714285714285,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,9,Josh Turner,77,68,9,120,95,25,31,20,11,70,43,27,35,5.0,1.0,4.0,42.0,1.0,5.0,2.0,3.0,4.0,3.0,1.0,38.0,36.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73684210526315,8.4,7.6,0.05263157894736842,0.023255813953488372,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,2,Nick Hunter,10,9,1,12,10,2,1,1,0,6,5,1,7,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,5,Ryan Archibald,43,40,3,62,58,4,12,12,0,30,27,3,20,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,8,Jaime Perez,73,72,1,100,95,5,18,15,3,41,34,7,31,0.0,0.0,0.0,18.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,20.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,10,Paul Lally,104,91,13,199,135,64,80,35,45,144,63,81,38,14.0,8.0,6.0,116.0,1.0,12.0,6.0,6.0,7.0,3.0,4.0,110.0,99.0,10.0,1.0,0.0,0.0,0.0,10.0,3.0,7.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,8.285714285714286,9.166666666666666,0.09090909090909091,0.008547008547008548,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,5,Dylan Tunnell,28,2,26,134,11,123,97,7,90,164,12,152,19,12.0,11.0,1.0,188.0,0.0,28.0,25.0,3.0,11.0,11.0,0.0,237.0,216.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.13924050632912,15.666666666666666,8.464285714285714,0.0759493670886076,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,8,Robert Bradham,86,84,2,106,103,3,12,12,0,44,42,2,32,3.0,0.0,3.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.3333333333333335,7.0,0.0,0.09090909090909091,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,3,Justin Mattingly,26,24,2,32,29,3,3,3,0,14,11,3,12,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,6,Matthew Knowles,48,45,3,74,63,11,22,15,7,41,29,12,22,0.0,0.0,0.0,22.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.5,0.0,0.043478260869565216,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,9,Anders Olsen,88,62,26,181,86,95,82,17,65,170,50,120,35,15.0,12.0,3.0,112.0,4.0,6.0,6.0,0.0,8.0,7.0,1.0,101.0,89.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.11881188118812,7.466666666666667,16.833333333333332,0.1188118811881188,0.034482758620689655,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,6,Karl Staber,70,67,3,114,95,19,34,21,13,67,45,22,24,4.0,1.0,3.0,43.0,0.0,4.0,2.0,2.0,6.0,1.0,5.0,55.0,49.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0909090909091,10.75,13.75,0.09090909090909091,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,7,Parker Bray,97,76,21,155,102,53,46,19,27,123,50,73,27,5.0,3.0,2.0,89.0,2.0,17.0,11.0,6.0,10.0,5.0,5.0,129.0,107.0,18.0,4.0,0.0,0.0,0.0,9.0,4.0,5.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.94573643410853,17.8,7.588235294117647,0.13953488372093023,0.02197802197802198,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,3,Daniel Sperling,21,15,6,41,21,20,16,3,13,34,10,24,12,2.0,2.0,0.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,9.5,18.0,0.1111111111111111,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,4,Nathan Haskell,42,36,6,71,46,25,24,7,17,55,23,32,15,3.0,2.0,1.0,26.0,0.0,6.0,4.0,2.0,2.0,2.0,0.0,28.0,23.0,4.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14285714285714,8.666666666666666,4.666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,2,Stan Birdsong,11,9,2,19,9,10,7,0,7,13,1,12,7,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,5,Martin Newman,56,53,3,89,72,17,26,16,10,59,34,25,20,4.0,4.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,37.0,32.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48648648648648,7.75,0.0,0.13513513513513514,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,3,Micah Jo,9,2,7,58,5,53,44,1,43,77,3,74,13,7.0,7.0,0.0,72.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,106.0,100.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33962264150944,10.285714285714286,35.333333333333336,0.04716981132075472,0.0136986301369863,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,2,Andrell Caldwell,16,16,0,22,22,0,3,3,0,15,15,0,9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,1,Jacques Perivier,10,7,3,12,8,4,2,1,1,11,4,7,4,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2017,1,Yusuf Abdullah,11,10,1,16,15,1,4,4,0,10,8,2,4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,13,Matt Smith,105,66,39,276,117,159,157,45,112,266,72,194,51,30.0,20.0,10.0,318.0,2.0,29.0,21.0,8.0,28.0,20.0,8.0,307.0,297.0,7.0,3.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.74267100977198,10.6,10.586206896551724,0.02280130293159609,0.00625,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,3,Hunter Cutts,20,13,7,45,18,27,21,3,18,42,8,34,12,6.0,6.0,0.0,30.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,24.0,21.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,5.0,24.0,0.041666666666666664,0.03225806451612903,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,10,Jacques Perivier,76,51,25,164,79,85,81,26,55,144,37,107,39,5.0,3.0,2.0,150.0,0.0,12.0,10.0,2.0,13.0,8.0,5.0,183.0,172.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98907103825137,30.0,15.25,0.04371584699453552,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,13,Josh Bush,99,61,38,253,116,137,123,40,83,236,66,170,52,25.0,20.0,5.0,145.0,2.0,13.0,7.0,6.0,10.0,7.0,3.0,125.0,113.0,10.0,2.0,0.0,0.0,0.0,11.0,4.0,7.0,0.0,69.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,5.8,9.615384615384615,0.08,0.013605442176870748,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,12,Christian Olsen,118,74,44,282,129,153,144,45,99,264,72,192,48,18.0,14.0,4.0,312.0,3.0,30.0,22.0,8.0,28.0,25.0,3.0,311.0,295.0,14.0,2.0,0.0,0.0,0.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.85530546623794,17.333333333333332,10.366666666666667,0.04501607717041801,0.009523809523809525,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,12,Kyle Stapleton,88,55,33,228,102,126,120,39,81,211,60,151,48,3.0,2.0,1.0,235.0,0.0,24.0,14.0,10.0,17.0,11.0,6.0,322.0,306.0,11.0,4.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.03105590062113,78.33333333333333,13.416666666666666,0.034161490683229816,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,13,Sun Choi,98,66,32,218,103,115,107,30,77,198,51,147,52,5.0,3.0,2.0,165.0,3.0,17.0,13.0,4.0,14.0,12.0,2.0,231.0,215.0,11.0,4.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.07359307359307,33.0,13.588235294117647,0.047619047619047616,0.017857142857142856,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,12,Player Pierce,118,91,27,241,136,105,96,31,65,193,64,129,48,3.0,2.0,1.0,186.0,0.0,18.0,15.0,3.0,21.0,13.0,8.0,226.0,208.0,16.0,1.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.03539823008849,62.0,12.555555555555555,0.07079646017699115,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,7,Tyler French,57,40,17,107,59,48,44,15,29,81,25,56,27,12.0,7.0,5.0,32.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,22.0,20.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,2.6666666666666665,7.333333333333333,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,10,Matthew Knowles,88,72,16,167,106,61,67,28,39,131,56,75,40,4.0,3.0,1.0,90.0,0.0,11.0,7.0,4.0,6.0,5.0,1.0,122.0,117.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.90163934426229,22.5,11.090909090909092,0.01639344262295082,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,13,Kelvin Williams,135,106,29,260,159,101,91,34,57,185,64,121,52,21.0,15.0,6.0,60.0,1.0,2.0,2.0,0.0,7.0,6.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.857142857142857,20.0,0.0,0.01639344262295082,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,7,Mason Cary,48,33,15,114,58,56,63,24,39,101,34,67,28,9.0,5.0,4.0,48.0,1.0,2.0,2.0,0.0,6.0,4.0,2.0,39.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.87179487179486,5.333333333333333,19.5,0.02564102564102564,0.02040816326530612,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,12,Trenton Spinks,105,80,25,198,114,84,78,28,50,156,51,105,45,2.0,2.0,0.0,85.0,5.0,6.0,4.0,2.0,6.0,5.0,1.0,86.0,81.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18604651162791,42.5,14.333333333333334,0.05813953488372093,0.05555555555555555,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,10,Sam Gainer,83,65,18,194,104,90,85,25,60,144,40,104,40,8.0,5.0,3.0,99.0,1.0,11.0,9.0,2.0,13.0,9.0,4.0,107.0,98.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.58878504672897,12.375,9.727272727272727,0.08411214953271028,0.01,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,8,Sam Batson,72,56,16,138,84,54,59,25,34,106,37,69,32,18.0,11.0,7.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.32258064516128,2.7222222222222223,0.0,0.0967741935483871,0.0,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,6,Josh Turner,42,27,15,94,41,53,46,12,34,86,22,64,24,4.0,4.0,0.0,60.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,60.0,57.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,15.0,20.0,0.03333333333333333,0.01639344262295082,0.0,0.0,0.0
Atlanta Hustle,AUDL 2018,2,Karl Ekwurtzel,9,6,3,19,10,9,10,4,6,26,11,15,8,3.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.333333333333333,0.0,0.1,0.0,0.0,0.0,0.0
