,Year,Matchup Link,Date Location,Home Team,Away Team,Home Team Score,Away Team Score,Date,Time,City,Week,UniversalGameID
421,2015,/league/game/2015-06-21-DC-NY,"Sun, 6/21 2:00 PM EDT New York",New York Empire,DC Breeze,21,13,2015-06-21,2:00 PM EDT,New York,11,423
422,2015,/league/game/2015-06-21-MTL-ROC,"Sun, 6/21 3:00 PM EDT Rochester",Rochester Dragons,Montreal Royal,21,24,2015-06-21,3:00 PM EDT,Rochester,11,424
423,2015,/league/game/2015-06-21-SEA-SF,"Sun, 6/21 1:00 PM PDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,25,21,2015-06-21,1:00 PM PDT,San Francisco,11,421
424,2015,/league/game/2015-06-21-VAN-LA,"Sun, 6/21 1:30 PM PDT LA",Los Angeles Aviators,Vancouver Riptide,27,20,2015-06-21,1:30 PM PDT,LA,11,422
425,2015,/league/game/2015-06-22-MTL-ROC,"Mon, 6/22 6:30 PM EDT Rochester",Rochester Dragons,Montreal Royal,17,23,2015-06-22,6:30 PM EDT,Rochester,12,425
426,2015,/league/game/2015-06-27-NSH-RAL,"Sat, 6/27 7:00 PM EDT Raleigh",Raleigh Flyers,Nashville Nightwatch,20,15,2015-06-27,7:00 PM EDT,Raleigh,12,430
427,2015,/league/game/2015-06-27-MIN-CIN,"Sat, 6/27 7:30 PM EDT Cincinnati",Cincinnati Revolution,Minnesota Wind Chill,17,21,2015-06-27,7:30 PM EDT,Cincinnati,12,432
428,2015,/league/game/2015-06-27-OTT-MTL,"Sat, 6/27 7:00 PM EDT Montreal",Montreal Royal,Ottawa Outlaws,25,29,2015-06-27,7:00 PM EDT,Montreal,12,429
429,2015,/league/game/2015-06-27-ATL-CHA,"Sat, 6/27 7:00 PM EDT Charlotte",Charlotte Express,Atlanta Hustle,13,26,2015-06-27,7:00 PM EDT,Charlotte,12,431
430,2015,/league/game/2015-06-27-SF-VAN,"Sat, 6/27 6:00 PM PDT Vancouver",Vancouver Riptide,San Francisco FlameThrowers,19,22,2015-06-27,6:00 PM PDT,Vancouver,12,427
431,2015,/league/game/2015-06-27-CHI-DET,"Sat, 6/27 4:00 PM EDT Detroit",Detroit Mechanix,Chicago Wildfire,11,21,2015-06-27,4:00 PM EDT,Detroit,12,426
432,2015,/league/game/2015-06-27-ROC-TOR,"Sat, 6/27 6:00 PM EDT Toronto",Toronto Rush,Rochester Dragons,27,10,2015-06-27,6:00 PM EDT,Toronto,12,428
433,2015,/league/game/2015-06-28-PHI-NY,"Sun, 6/28 12:00 PM EDT New York",New York Empire,Philadelphia Phoenix,24,13,2015-06-28,12:00 PM EDT,New York,12,433
434,2015,/league/game/2015-06-28-SF-SEA,"Sun, 6/28 2:00 PM PDT Seattle",Seattle Cascades,San Francisco FlameThrowers,27,17,2015-06-28,2:00 PM PDT,Seattle,12,434
435,2015,/league/game/2015-06-28-CHI-PIT,"Sun, 6/28 2:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Chicago Wildfire,27,26,2015-06-28,2:00 PM EDT,Pittsburgh,12,435
436,2015,/league/game/2015-06-28-MIN-IND,"Sun, 6/28 3:30 PM EDT Indianapolis",Indianapolis AlleyCats,Minnesota Wind Chill,21,25,2015-06-28,3:30 PM EDT,Indianapolis,12,436
437,2015,/league/game/2015-07-03-NY-ROC,"Fri, 7/3 7:00 PM EDT Rochester",Rochester Dragons,New York Empire,19,25,2015-07-03,7:00 PM EDT,Rochester,13,437
438,2015,/league/game/2015-07-04-DC-OTT,"Sat, 7/4 4:00 PM EDT Ottawa",Ottawa Outlaws,DC Breeze,25,26,2015-07-04,4:00 PM EDT,Ottawa,13,438
439,2015,/league/game/2015-07-04-JAX-ATL,"Sat, 7/4 7:00 PM EDT Atlanta",Atlanta Hustle,Tampa Bay Cannons,21,24,2015-07-04,7:00 PM EDT,Atlanta,13,439
440,2015,/league/game/2015-07-05-DC-MTL,"Sun, 7/5 12:00 PM EDT Montreal",Montreal Royal,DC Breeze,25,21,2015-07-05,12:00 PM EDT,Montreal,13,440
441,2015,/league/game/2015-07-10-PHI-DC,"Fri, 7/10 6:30 PM EDT DC",DC Breeze,Philadelphia Phoenix,27,12,2015-07-10,6:30 PM EDT,DC,14,441
442,2015,/league/game/2015-07-10-DET-PIT,"Fri, 7/10 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Detroit Mechanix,42,16,2015-07-10,7:00 PM EDT,Pittsburgh,14,442
443,2015,/league/game/2015-07-11-PIT-CIN,"Sat, 7/11 7:30 PM EDT Cincinnati",Cincinnati Revolution,Pittsburgh Thunderbirds,27,33,2015-07-11,7:30 PM EDT,Cincinnati,14,448
444,2015,/league/game/2015-07-11-CHA-RAL,"Sat, 7/11 7:00 PM EDT Raleigh",Raleigh Flyers,Charlotte Express,26,23,2015-07-11,7:00 PM EDT,Raleigh,14,447
445,2015,/league/game/2015-07-11-IND-MIN,"Sat, 7/11 7:00 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,22,21,2015-07-11,7:00 PM CDT,Minnesota,14,446
446,2015,/league/game/2015-07-11-LA-SD,"Sat, 7/11 6:00 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,23,22,2015-07-11,6:00 PM PDT,San Diego,14,444
447,2015,/league/game/2015-07-11-NSH-JAX,"Sat, 7/11 6:00 PM EDT Jacksonville",Tampa Bay Cannons,Nashville Nightwatch,29,27,2015-07-11,6:00 PM EDT,Jacksonville,14,443
448,2015,/league/game/2015-07-11-ROC-DC,"Sat, 7/11 6:30 PM EDT DC",DC Breeze,Rochester Dragons,27,19,2015-07-11,6:30 PM EDT,DC,14,445
449,2015,/league/game/2015-07-12-IND-MAD,"Sun, 7/12 12:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,25,24,2015-07-12,12:00 PM CDT,Madison,14,449
450,2015,/league/game/2015-07-12-ROC-PHI,"Sun, 7/12 1:00 PM EDT Philadelphia",Philadelphia Phoenix,Rochester Dragons,26,16,2015-07-12,1:00 PM EDT,Philadelphia,14,450
451,2015,/league/game/2015-07-12-NSH-ATL,"Sun, 7/12 3:00 PM EDT Atlanta",Atlanta Hustle,Nashville Nightwatch,28,18,2015-07-12,3:00 PM EDT,Atlanta,14,451
452,2015,/league/game/2015-07-16-ROC-TOR,"Thu, 7/16 8:00 PM EDT Toronto",Toronto Rush,Rochester Dragons,39,17,2015-07-16,8:00 PM EDT,Toronto,15,452
453,2015,/league/game/2015-07-17-CIN-MAD,"Fri, 7/17 7:00 PM CDT Madison",Madison Radicals,Cincinnati Revolution,39,19,2015-07-17,7:00 PM CDT,Madison,15,454
454,2015,/league/game/2015-07-17-DET-MIN,"Fri, 7/17 7:00 PM CDT Minnesota",Minnesota Wind Chill,Detroit Mechanix,45,11,2015-07-17,7:00 PM CDT,Minnesota,15,453
455,2015,/league/game/2015-07-18-VAN-SEA,"Sat, 7/18 6:00 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,30,17,2015-07-18,6:00 PM PDT,Seattle,15,455
456,2015,/league/game/2015-07-18-SJ-SF,"Sat, 7/18 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,32,18,2015-07-18,6:00 PM PDT,San Francisco,15,456
457,2015,/league/game/2015-07-18-NY-PHI,"Sat, 7/18 6:30 PM EDT Philadelphia",Philadelphia Phoenix,New York Empire,17,20,2015-07-18,6:30 PM EDT,Philadelphia,15,457
458,2015,/league/game/2015-07-18-CHA-NSH,"Sat, 7/18 7:00 PM CDT Nashville",Nashville Nightwatch,Charlotte Express,22,19,2015-07-18,7:00 PM CDT,Nashville,15,458
459,2015,/league/game/2015-07-18-IND-PIT,"Sat, 7/18 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Indianapolis AlleyCats,29,25,2015-07-18,7:00 PM EDT,Pittsburgh,15,459
460,2015,/league/game/2015-07-18-SD-LA,"Sat, 7/18 7:30 PM PDT LA",Los Angeles Aviators,San Diego Growlers,21,16,2015-07-18,7:30 PM PDT,LA,15,460
461,2015,/league/game/2015-07-18-TOR-OTT,"Sat, 7/18 7:30 PM EDT Ottawa",Ottawa Outlaws,Toronto Rush,26,30,2015-07-18,7:30 PM EDT,Ottawa,15,461
462,2015,/league/game/2015-07-19-CHA-NSH,"Sun, 7/19 7:00 PM CDT Nashville",Nashville Nightwatch,Charlotte Express,17,18,2015-07-19,7:00 PM CDT,Nashville,15,466
463,2015,/league/game/2015-07-19-OTT-TOR,"Sun, 7/19 2:30 PM EDT Toronto",Toronto Rush,Ottawa Outlaws,25,19,2015-07-19,2:30 PM EDT,Toronto,15,464
464,2015,/league/game/2015-07-19-LA-SD,"Sun, 7/19 6:00 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,21,15,2015-07-19,6:00 PM PDT,San Diego,15,465
465,2015,/league/game/2015-07-19-SEA-VAN,"Sun, 7/19 1:00 PM PDT Vancouver",Vancouver Riptide,Seattle Cascades,26,24,2015-07-19,1:00 PM PDT,Vancouver,15,462
466,2015,/league/game/2015-07-19-DET-CHI,"Sun, 7/19 1:00 PM CDT Chicago",Chicago Wildfire,Detroit Mechanix,28,12,2015-07-19,1:00 PM CDT,Chicago,15,463
467,2015,/league/game/2015-07-24-NY-MTL,"Fri, 7/24 7:30 PM EDT Montreal",Montreal Royal,New York Empire,20,33,2015-07-24,7:30 PM EDT,Montreal,16,467
468,2015,/league/game/2015-07-25-SEA-SF,"Sat, 7/25 6:00 PM PDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,19,21,2015-07-25,6:00 PM PDT,San Francisco,16,468
469,2015,/league/game/2015-07-25-PIT-MAD,"Sat, 7/25 7:00 PM CDT Madison",Madison Radicals,Pittsburgh Thunderbirds,24,21,2015-07-25,7:00 PM CDT,Madison,16,469
470,2015,/league/game/2015-07-25-NY-TOR,"Sat, 7/25 7:00 PM CDT Toronto",Toronto Rush,New York Empire,25,19,2015-07-25,7:00 PM CDT,Toronto,16,470
471,2015,/league/game/2015-07-25-JAX-RAL,"Sat, 7/25 7:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,28,27,2015-07-25,7:00 PM EDT,Raleigh,16,471
472,2015,/league/game/2015-07-25-CHI-PIT,"Sat, 7/25 7:00 PM CDT Pittsburgh",Pittsburgh Thunderbirds,Chicago Wildfire,24,23,2015-07-25,7:00 PM CDT,Pittsburgh,16,472
473,2015,/league/game/2015-07-26-SEA-SJ,"Sun, 7/26 7:00 PM CDT San Jose",San Jose Spiders,Seattle Cascades,21,19,2015-07-26,7:00 PM CDT,San Jose,16,473
474,2015,/league/game/2015-08-08-RAL-MAD,"Sat, 8/8 7:00 PM CDT",Madison Radicals,Raleigh Flyers,22,19,2015-08-08,7:00 PM CDT,,18,474
475,2015,/league/game/2015-08-08-TOR-SJ,"Sat, 8/8 7:00 PM CDT",San Jose Spiders,Toronto Rush,25,20,2015-08-08,7:00 PM CDT,,18,475
476,2015,/league/game/2015-08-09-MAD-SJ,"Sun, 8/9 7:00 PM CDT",San Jose Spiders,Madison Radicals,17,15,2015-08-09,7:00 PM CDT,,18,476
477,2016,/league/game/2016-04-02-AUS-DAL,"Sat, 4/2 7:00 PM CDT Dallas",Dallas Roughnecks,Austin Sol,30,18,2016-04-02,7:00 PM CDT,Dallas,1,481
478,2016,/league/game/2016-04-02-CHA-RAL,"Sat, 4/2 7:00 PM EDT Raleigh",Raleigh Flyers,Charlotte Express,23,18,2016-04-02,7:00 PM EDT,Raleigh,1,480
479,2016,/league/game/2016-04-02-DET-CIN,"Sat, 4/2 7:30 PM EDT Cincinnati",Cincinnati Revolution,Detroit Mechanix,12,15,2016-04-02,7:30 PM EDT,Cincinnati,1,482
480,2016,/league/game/2016-04-02-SF-SD,"Sat, 4/2 6:15 PM PDT San Diego",San Diego Growlers,San Francisco FlameThrowers,23,25,2016-04-02,6:15 PM PDT,San Diego,1,478
481,2016,/league/game/2016-04-02-VAN-SEA,"Sat, 4/2 6:00 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,25,21,2016-04-02,6:00 PM PDT,Seattle,1,477
482,2016,/league/game/2016-04-02-NSH-ATL,"Sat, 4/2 7:00 PM EDT Atlanta",Atlanta Hustle,Nashville Nightwatch,26,16,2016-04-02,7:00 PM EDT,Atlanta,1,479
483,2016,/league/game/2016-04-03-SF-LA,"Sun, 4/3 2:30 PM PDT LA",Los Angeles Aviators,San Francisco FlameThrowers,16,19,2016-04-03,2:30 PM PDT,LA,1,483
484,2016,/league/game/2016-04-08-SEA-SJ,"Fri, 4/8 7:30 PM PDT San Jose",San Jose Spiders,Seattle Cascades,26,25,2016-04-08,7:30 PM PDT,San Jose,2,484
485,2016,/league/game/2016-04-08-IND-CIN,"Fri, 4/8 8:00 PM EDT Cincinnati",Cincinnati Revolution,Indianapolis AlleyCats,17,22,2016-04-08,8:00 PM EDT,Cincinnati,2,485
486,2016,/league/game/2016-04-09-SD-LA,"Sat, 4/9 7:30 PM PDT LA",Los Angeles Aviators,San Diego Growlers,21,20,2016-04-09,7:30 PM PDT,LA,2,493
487,2016,/league/game/2016-04-09-CHA-ATL,"Sat, 4/9 7:00 PM EDT Atlanta",Atlanta Hustle,Charlotte Express,18,16,2016-04-09,7:00 PM EDT,Atlanta,2,492
488,2016,/league/game/2016-04-09-JAX-RAL,"Sat, 4/9 7:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,24,19,2016-04-09,7:00 PM EDT,Raleigh,2,491
489,2016,/league/game/2016-04-09-DAL-AUS,"Sat, 4/9 6:30 PM CDT Austin",Austin Sol,Dallas Roughnecks,18,29,2016-04-09,6:30 PM CDT,Austin,2,490
490,2016,/league/game/2016-04-09-MIN-MAD,"Sat, 4/9 6:00 PM CDT Madison",Madison Radicals,Minnesota Wind Chill,25,11,2016-04-09,6:00 PM CDT,Madison,2,488
491,2016,/league/game/2016-04-09-PIT-DET,"Sat, 4/9 6:00 PM EDT Detroit",Detroit Mechanix,Pittsburgh Thunderbirds,16,25,2016-04-09,6:00 PM EDT,Detroit,2,487
492,2016,/league/game/2016-04-09-OTT-NY,"Sat, 4/9 4:00 PM EDT New York",New York Empire,Ottawa Outlaws,24,19,2016-04-09,4:00 PM EDT,New York,2,486
493,2016,/league/game/2016-04-09-SEA-SF,"Sat, 4/9 6:00 PM PDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,27,18,2016-04-09,6:00 PM PDT,San Francisco,2,489
494,2016,/league/game/2016-04-10-MIN-CHI,"Sun, 4/10 1:00 PM CDT Chicago",Chicago Wildfire,Minnesota Wind Chill,11,17,2016-04-10,1:00 PM CDT,Chicago,2,494
495,2016,/league/game/2016-04-10-OTT-DC,"Sun, 4/10 1:30 PM EDT DC",DC Breeze,Ottawa Outlaws,28,17,2016-04-10,1:30 PM EDT,DC,2,495
496,2016,/league/game/2016-04-15-CIN-DET,"Fri, 4/15 7:00 PM EDT Detroit",Detroit Mechanix,Cincinnati Revolution,20,19,2016-04-15,7:00 PM EDT,Detroit,3,496
497,2016,/league/game/2016-04-16-PIT-CIN,"Sat, 4/16 7:30 PM EDT Cincinnati",Cincinnati Revolution,Pittsburgh Thunderbirds,16,25,2016-04-16,7:30 PM EDT,Cincinnati,3,505
498,2016,/league/game/2016-04-16-MAD-IND,"Sat, 4/16 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Madison Radicals,25,32,2016-04-16,7:30 PM EDT,Indianapolis,3,504
499,2016,/league/game/2016-04-16-SF-SJ,"Sat, 4/16 7:00 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,27,32,2016-04-16,7:00 PM PDT,San Jose,3,503
500,2016,/league/game/2016-04-16-NSH-JAX,"Sat, 4/16 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Nashville Nightwatch,31,22,2016-04-16,7:00 PM EDT,Jacksonville,3,501
501,2016,/league/game/2016-04-16-AUS-CHA,"Sat, 4/16 7:00 PM EDT Charlotte",Charlotte Express,Austin Sol,21,20,2016-04-16,7:00 PM EDT,Charlotte,3,502
502,2016,/league/game/2016-04-16-MTL-PHI,"Sat, 4/16 6:30 PM EDT Philadelphia",Philadelphia Phoenix,Montreal Royal,17,25,2016-04-16,6:30 PM EDT,Philadelphia,3,499
503,2016,/league/game/2016-04-16-SEA-VAN,"Sat, 4/16 6:00 PM PDT Vancouver",Vancouver Riptide,Seattle Cascades,34,24,2016-04-16,6:00 PM PDT,Vancouver,3,497
504,2016,/league/game/2016-04-16-CHI-MIN,"Sat, 4/16 7:00 PM CDT Minnesota",Minnesota Wind Chill,Chicago Wildfire,22,21,2016-04-16,7:00 PM CDT,Minnesota,3,500
505,2016,/league/game/2016-04-16-LA-SD,"Sat, 4/16 6:15 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,19,17,2016-04-16,6:15 PM PDT,San Diego,3,498
506,2016,/league/game/2016-04-17-AUS-RAL,"Sun, 4/17 1:00 PM EDT Raleigh",Raleigh Flyers,Austin Sol,28,27,2016-04-17,1:00 PM EDT,Raleigh,3,506
507,2016,/league/game/2016-04-17-MTL-NY,"Sun, 4/17 1:00 PM EDT New York",New York Empire,Montreal Royal,21,19,2016-04-17,1:00 PM EDT,New York,3,507
508,2016,/league/game/2016-04-17-NSH-ATL,"Sun, 4/17 5:00 PM EDT Atlanta",Atlanta Hustle,Nashville Nightwatch,21,22,2016-04-17,5:00 PM EDT,Atlanta,3,508
509,2016,/league/game/2016-04-23-DET-PIT,"Sat, 4/23 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Detroit Mechanix,26,16,2016-04-23,7:00 PM EDT,Pittsburgh,4,513
510,2016,/league/game/2016-04-23-RAL-NSH,"Sat, 4/23 6:00 PM CDT Nashville",Nashville Nightwatch,Raleigh Flyers,18,20,2016-04-23,6:00 PM CDT,Nashville,4,509
511,2016,/league/game/2016-04-23-SD-SF,"Sat, 4/23 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Diego Growlers,31,14,2016-04-23,6:00 PM PDT,San Francisco,4,510
512,2016,/league/game/2016-04-23-TOR-DC,"Sat, 4/23 6:30 PM EDT DC",DC Breeze,Toronto Rush,24,25,2016-04-23,6:30 PM EDT,DC,4,511
513,2016,/league/game/2016-04-23-JAX-DAL,"Sat, 4/23 7:00 PM CDT Dallas",Dallas Roughnecks,Tampa Bay Cannons,32,17,2016-04-23,7:00 PM CDT,Dallas,4,512
514,2016,/league/game/2016-04-23-CIN-CHI,"Sat, 4/23 7:00 PM CDT Chicago",Chicago Wildfire,Cincinnati Revolution,27,19,2016-04-23,7:00 PM CDT,Chicago,4,514
515,2016,/league/game/2016-04-23-ATL-CHA,"Sat, 4/23 8:00 PM EDT Charlotte",Charlotte Express,Atlanta Hustle,19,24,2016-04-23,8:00 PM EDT,Charlotte,4,515
516,2016,/league/game/2016-04-24-JAX-AUS,"Sun, 4/24 12:30 PM CDT Austin",Austin Sol,Tampa Bay Cannons,28,23,2016-04-24,12:30 PM CDT,Austin,4,516
517,2016,/league/game/2016-04-24-TOR-PHI,"Sun, 4/24 1:00 PM EDT Philadelphia",Philadelphia Phoenix,Toronto Rush,16,24,2016-04-24,1:00 PM EDT,Philadelphia,4,517
518,2016,/league/game/2016-04-24-CIN-IND,"Sun, 4/24 4:30 PM EDT Indianapolis",Indianapolis AlleyCats,Cincinnati Revolution,35,14,2016-04-24,4:30 PM EDT,Indianapolis,4,518
519,2016,/league/game/2016-04-30-MAD-PIT,"Sat, 4/30 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Madison Radicals,18,22,2016-04-30,7:00 PM EDT,Pittsburgh,5,524
520,2016,/league/game/2016-04-30-SEA-SD,"Sat, 4/30 6:15 PM PDT San Diego",San Diego Growlers,Seattle Cascades,17,25,2016-04-30,6:15 PM PDT,San Diego,5,521
521,2016,/league/game/2016-04-30-MIN-IND,"Sat, 4/30 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Minnesota Wind Chill,20,21,2016-04-30,7:30 PM EDT,Indianapolis,5,525
522,2016,/league/game/2016-04-30-ATL-JAX,"Sat, 4/30 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Atlanta Hustle,23,18,2016-04-30,7:00 PM EDT,Jacksonville,5,523
523,2016,/league/game/2016-04-30-DC-TOR,"Sat, 4/30 4:00 PM EDT Toronto",Toronto Rush,DC Breeze,24,23,2016-04-30,4:00 PM EDT,Toronto,5,519
524,2016,/league/game/2016-04-30-PHI-NY,"Sat, 4/30 4:30 PM EDT New York",New York Empire,Philadelphia Phoenix,28,16,2016-04-30,4:30 PM EDT,New York,5,520
525,2016,/league/game/2016-04-30-DAL-RAL,"Sat, 4/30 7:00 PM EDT Raleigh",Raleigh Flyers,Dallas Roughnecks,18,24,2016-04-30,7:00 PM EDT,Raleigh,5,522
526,2016,/league/game/2016-05-01-DC-MTL,"Sun, 5/1 1:00 PM EDT Montreal",Montreal Royal,DC Breeze,18,26,2016-05-01,1:00 PM EDT,Montreal,5,526
527,2016,/league/game/2016-05-01-DAL-CHA,"Sun, 5/1 1:00 PM EDT Charlotte",Charlotte Express,Dallas Roughnecks,18,30,2016-05-01,1:00 PM EDT,Charlotte,5,527
528,2016,/league/game/2016-05-01-SEA-LA,"Sun, 5/1 1:30 PM PDT LA",Los Angeles Aviators,Seattle Cascades,17,27,2016-05-01,1:30 PM PDT,LA,5,528
529,2016,/league/game/2016-05-01-OTT-TOR,"Sun, 5/1 2:00 PM EDT Toronto",Toronto Rush,Ottawa Outlaws,32,15,2016-05-01,2:00 PM EDT,Toronto,5,529
530,2016,/league/game/2016-05-01-MIN-CIN,"Sun, 5/1 3:00 PM EDT Cincinnati",Cincinnati Revolution,Minnesota Wind Chill,26,32,2016-05-01,3:00 PM EDT,Cincinnati,5,530
531,2016,/league/game/2016-05-06-SD-SEA,"Fri, 5/6 7:00 PM PDT Seattle",Seattle Cascades,San Diego Growlers,23,19,2016-05-06,7:00 PM PDT,Seattle,6,531
532,2016,/league/game/2016-05-06-MTL-OTT,"Fri, 5/6 7:00 PM EDT Ottawa",Ottawa Outlaws,Montreal Royal,31,24,2016-05-06,7:00 PM EDT,Ottawa,6,532
533,2016,/league/game/2016-05-06-SJ-SF,"Fri, 5/6 7:30 PM PDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,32,25,2016-05-06,7:30 PM PDT,San Francisco,6,533
534,2016,/league/game/2016-05-07-CIN-PIT,"Sat, 5/7 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Cincinnati Revolution,31,14,2016-05-07,7:00 PM EDT,Pittsburgh,6,539
535,2016,/league/game/2016-05-07-RAL-ATL,"Sat, 5/7 7:00 PM EDT Atlanta",Atlanta Hustle,Raleigh Flyers,25,23,2016-05-07,7:00 PM EDT,Atlanta,6,541
536,2016,/league/game/2016-05-07-IND-MIN,"Sat, 5/7 7:00 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,24,23,2016-05-07,7:00 PM CDT,Minnesota,6,540
537,2016,/league/game/2016-05-07-AUS-DAL,"Sat, 5/7 7:00 PM CDT Dallas",Dallas Roughnecks,Austin Sol,24,16,2016-05-07,7:00 PM CDT,Dallas,6,542
538,2016,/league/game/2016-05-07-NY-DC,"Sat, 5/7 6:30 PM EDT DC",DC Breeze,New York Empire,23,22,2016-05-07,6:30 PM EDT,DC,6,538
539,2016,/league/game/2016-05-07-CHA-NSH,"Sat, 5/7 6:00 PM CDT Nashville",Nashville Nightwatch,Charlotte Express,24,26,2016-05-07,6:00 PM CDT,Nashville,6,536
540,2016,/league/game/2016-05-07-TOR-MTL,"Sat, 5/7 6:00 PM EDT Montreal",Montreal Royal,Toronto Rush,31,27,2016-05-07,6:00 PM EDT,Montreal,6,535
541,2016,/league/game/2016-05-07-CHI-DET,"Sat, 5/7 1:00 PM EDT Detroit",Detroit Mechanix,Chicago Wildfire,13,18,2016-05-07,1:00 PM EDT,Detroit,6,534
542,2016,/league/game/2016-05-07-CHA-NSH,"Sat, 5/7 6:00 PM CDT Nashville",Nashville Nightwatch,Charlotte Express,24,26,2016-05-07,6:00 PM CDT,Nashville,6,537
543,2016,/league/game/2016-05-13-CHI-MAD,"Fri, 5/13 7:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,18,11,2016-05-13,7:00 PM CDT,Madison,7,543
544,2016,/league/game/2016-05-14-PIT-IND,"Sat, 5/14 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Pittsburgh Thunderbirds,31,23,2016-05-14,7:30 PM EDT,Indianapolis,7,552
545,2016,/league/game/2016-05-14-SEA-SJ,"Sat, 5/14 7:00 PM PDT San Jose",San Jose Spiders,Seattle Cascades,26,27,2016-05-14,7:00 PM PDT,San Jose,7,551
546,2016,/league/game/2016-05-14-NY-TOR,"Sat, 5/14 7:00 PM EDT Toronto",Toronto Rush,New York Empire,22,14,2016-05-14,7:00 PM EDT,Toronto,7,550
547,2016,/league/game/2016-05-14-RAL-JAX,"Sat, 5/14 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Raleigh Flyers,25,24,2016-05-14,7:00 PM EDT,Jacksonville,7,548
548,2016,/league/game/2016-05-14-CHI-MIN,"Sat, 5/14 7:00 PM CDT Minnesota",Minnesota Wind Chill,Chicago Wildfire,26,23,2016-05-14,7:00 PM CDT,Minnesota,7,549
549,2016,/league/game/2016-05-14-SF-VAN,"Sat, 5/14 6:00 PM PDT Vancouver",Vancouver Riptide,San Francisco FlameThrowers,18,22,2016-05-14,6:00 PM PDT,Vancouver,7,546
550,2016,/league/game/2016-05-14-MAD-DET,"Sat, 5/14 6:00 PM EDT Detroit",Detroit Mechanix,Madison Radicals,13,26,2016-05-14,6:00 PM EDT,Detroit,7,545
551,2016,/league/game/2016-05-14-AUS-NSH,"Sat, 5/14 6:00 PM CDT Nashville",Nashville Nightwatch,Austin Sol,22,29,2016-05-14,6:00 PM CDT,Nashville,7,544
552,2016,/league/game/2016-05-14-DC-PHI,"Sat, 5/14 6:30 PM EDT Philadelphia",Philadelphia Phoenix,DC Breeze,15,24,2016-05-14,6:30 PM EDT,Philadelphia,7,547
553,2016,/league/game/2016-05-15-NY-MTL,"Sun, 5/15 12:00 PM EDT Montreal",Montreal Royal,New York Empire,12,17,2016-05-15,12:00 PM EDT,Montreal,7,553
554,2016,/league/game/2016-05-15-AUS-ATL,"Sun, 5/15 2:30 PM EDT Atlanta",Atlanta Hustle,Austin Sol,22,23,2016-05-15,2:30 PM EDT,Atlanta,7,554
555,2016,/league/game/2016-05-20-SJ-SEA,"Fri, 5/20 7:00 PM PDT Seattle",Seattle Cascades,San Jose Spiders,27,17,2016-05-20,7:00 PM PDT,Seattle,8,555
556,2016,/league/game/2016-05-21-PIT-CHI,"Sat, 5/21 7:00 PM CDT Chicago",Chicago Wildfire,Pittsburgh Thunderbirds,23,24,2016-05-21,7:00 PM CDT,Chicago,8,563
557,2016,/league/game/2016-05-21-ATL-JAX,"Sat, 5/21 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Atlanta Hustle,29,24,2016-05-21,7:00 PM EDT,Jacksonville,8,565
558,2016,/league/game/2016-05-21-MTL-PHI,"Sat, 5/21 7:30 PM EDT Philadelphia",Philadelphia Phoenix,Montreal Royal,18,21,2016-05-21,7:30 PM EDT,Philadelphia,8,566
559,2016,/league/game/2016-05-21-RAL-CHA,"Sat, 5/21 7:00 PM EDT Charlotte",Charlotte Express,Raleigh Flyers,14,23,2016-05-21,7:00 PM EDT,Charlotte,8,564
560,2016,/league/game/2016-05-21-NSH-AUS,"Sat, 5/21 6:30 PM CDT Austin",Austin Sol,Nashville Nightwatch,37,25,2016-05-21,6:30 PM CDT,Austin,8,562
